Unnamed: 0,Produto_ID,Nome_Produto2,Nome_Produto2.1,SKU,Setor,Classificacao ABC,Data,Quantidade Vendida,Quantidade_Estoque,Ruptura_Historica,% Ruptura
5336,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-12,125,95,30,0.24
5337,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-13,124,21,103,0.830645161290322
5338,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-14,121,21,100,0.826446280991735
5339,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-15,121,31,90,0.743801652892562
5340,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-16,123,5,118,0.959349593495935
5341,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-17,125,69,56,0.448
5342,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-18,126,91,35,0.277777777777777
5343,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-19,120,7,113,0.941666666666666
5344,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-20,118,54,64,0.542372881355932
5345,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-21,118,53,65,0.550847457627118
5346,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-22,112,63,49,0.4375
5347,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-23,110,65,45,0.409090909090909
5348,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-24,112,26,86,0.767857142857142
5349,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-25,103,76,27,0.262135922330097
5350,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-26,100,11,89,0.89
5351,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-27,98,69,29,0.295918367346938
5352,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-28,98,89,9,0.0918367346938775
5353,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-29,102,65,37,0.362745098039215
5354,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-30,98,93,5,0.0510204081632653
5355,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-08-31,95,90,5,0.0526315789473684
5356,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-01,96,75,21,0.21875
5357,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-02,100,43,57,0.57
5358,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-03,98,99,0,0.0
5359,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-04,99,91,8,0.0808080808080808
5360,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-05,103,45,58,0.563106796116504
5361,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-06,101,19,82,0.811881188118811
5362,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-07,114,14,100,0.87719298245614
5363,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-08,116,25,91,0.784482758620689
5364,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-09,111,68,43,0.387387387387387
5365,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-10,113,50,63,0.557522123893805
5366,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-11,112,33,79,0.705357142857142
5367,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-12,116,38,78,0.672413793103448
5368,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-13,113,85,28,0.247787610619469
5369,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-14,117,43,74,0.632478632478632
5370,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-15,120,62,58,0.483333333333333
5371,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-16,121,30,91,0.752066115702479
5372,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-17,121,54,67,0.553719008264462
5373,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-18,116,8,108,0.93103448275862
5374,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-19,109,50,59,0.541284403669724
5375,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-20,115,61,54,0.469565217391304
5376,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-21,111,94,17,0.153153153153153
5377,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-22,103,95,8,0.0776699029126213
5378,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-23,98,8,90,0.918367346938775
5379,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-24,100,77,23,0.23
5380,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-25,102,34,68,0.666666666666666
5381,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-26,94,92,2,0.0212765957446808
5382,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-27,94,29,65,0.691489361702127
5383,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-28,95,86,9,0.0947368421052631
5384,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-29,87,74,13,0.149425287356321
5385,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-09-30,90,36,54,0.6
5386,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-01,99,61,38,0.383838383838383
5387,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-02,87,33,54,0.620689655172413
5388,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-03,100,62,38,0.38
5389,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-04,102,7,95,0.931372549019608
5390,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-05,101,63,38,0.376237623762376
5391,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-06,103,98,5,0.0485436893203883
5392,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-07,99,61,38,0.383838383838383
5393,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-08,109,33,76,0.697247706422018
5394,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-09,109,75,34,0.311926605504587
5395,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-10,117,27,90,0.769230769230769
5396,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-11,116,70,46,0.396551724137931
5397,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-12,111,78,33,0.297297297297297
5398,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-13,115,10,105,0.913043478260869
5399,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-14,113,23,90,0.79646017699115
5400,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-15,114,64,50,0.43859649122807
5401,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-16,121,25,96,0.793388429752066
5402,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-17,116,8,108,0.93103448275862
5403,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-18,113,70,43,0.380530973451327
5404,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-19,114,21,93,0.81578947368421
5405,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-20,111,52,59,0.531531531531531
5406,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-21,111,17,94,0.846846846846846
5407,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-22,116,68,48,0.413793103448275
5408,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-23,106,36,70,0.660377358490566
5409,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-24,108,91,17,0.157407407407407
5410,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-25,95,33,62,0.652631578947368
5411,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-26,99,70,29,0.292929292929292
5412,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-27,94,40,54,0.574468085106383
5413,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-28,99,43,56,0.565656565656565
5414,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-29,101,75,26,0.257425742574257
5415,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-30,101,36,65,0.643564356435643
5416,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-10-31,99,98,1,0.0101010101010101
5417,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-01,105,28,77,0.733333333333333
5418,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-02,104,93,11,0.10576923076923
5419,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-03,107,92,15,0.14018691588785
5420,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-04,106,62,44,0.415094339622641
5421,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-05,108,62,46,0.425925925925925
5422,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-06,112,37,75,0.669642857142857
5423,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-07,121,68,53,0.438016528925619
5424,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-08,117,8,109,0.931623931623931
5425,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-09,116,23,93,0.801724137931034
5426,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-10,123,97,26,0.211382113821138
5427,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-11,124,67,57,0.459677419354838
5428,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-12,132,98,34,0.257575757575757
5429,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-13,129,92,37,0.286821705426356
5430,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-14,131,73,58,0.442748091603053
5431,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-15,133,56,77,0.578947368421052
5432,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-16,130,97,33,0.253846153846153
5433,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-17,124,56,68,0.548387096774193
5434,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-18,128,37,91,0.7109375
5435,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-19,129,57,72,0.55813953488372
5436,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-20,123,21,102,0.829268292682926
5437,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-21,121,76,45,0.371900826446281
5438,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-22,117,7,110,0.94017094017094
5439,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-23,117,17,100,0.854700854700854
5440,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-24,117,88,29,0.247863247863247
5441,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-25,118,99,19,0.161016949152542
5442,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-26,119,13,106,0.890756302521008
5443,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-27,114,86,28,0.245614035087719
5444,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-28,118,90,28,0.23728813559322
5445,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-29,114,52,62,0.543859649122807
5446,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-11-30,116,43,73,0.629310344827586
5447,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-01,125,78,47,0.376
5448,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-02,117,59,58,0.495726495726495
5449,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-03,116,73,43,0.370689655172413
5450,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-04,131,11,120,0.916030534351145
5451,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-05,129,92,37,0.286821705426356
5452,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-06,125,28,97,0.776
5453,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-07,132,13,119,0.901515151515151
5454,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-08,137,78,59,0.430656934306569
5455,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-09,136,18,118,0.867647058823529
5456,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-10,137,89,48,0.350364963503649
5457,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-11,146,54,92,0.630136986301369
5458,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-12,138,25,113,0.818840579710144
5459,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-13,144,66,78,0.541666666666666
5460,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-14,145,32,113,0.779310344827586
5461,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-15,143,62,81,0.566433566433566
5462,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-16,145,21,124,0.855172413793103
5463,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-17,145,32,113,0.779310344827586
5464,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-18,133,7,126,0.947368421052631
5465,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-19,144,93,51,0.354166666666666
5466,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-20,144,48,96,0.666666666666666
5467,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-21,145,62,83,0.572413793103448
5468,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-22,137,45,92,0.671532846715328
5469,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-23,128,8,120,0.9375
5470,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-24,137,97,40,0.291970802919708
5471,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-25,133,11,122,0.917293233082706
5472,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-26,135,51,84,0.622222222222222
5473,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-27,132,86,46,0.348484848484848
5474,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-28,134,93,41,0.305970149253731
5475,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-29,129,64,65,0.503875968992248
5476,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-30,130,78,52,0.4
5477,3,Acucar,Smartphone MA9,1234567890,Eletrônicos,1234567890,2022-12-31,135,5,130,0.962962962962962
7090,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-01,42,18,24,0.571428571428571
7091,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-02,44,5,39,0.886363636363636
7092,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-03,43,51,0,0.0
7093,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-04,43,68,0,0.0
7094,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-05,44,60,0,0.0
7095,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-06,40,49,0,0.0
7096,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-07,45,80,0,0.0
7097,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-08,46,22,24,0.521739130434782
7098,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-09,45,72,0,0.0
7099,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-10,48,37,11,0.229166666666666
7100,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-11,47,46,1,0.0212765957446808
7101,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-12,47,59,0,0.0
7102,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-13,48,14,34,0.708333333333333
7103,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-14,51,86,0,0.0
7104,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-15,49,71,0,0.0
7105,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-16,47,96,0,0.0
7106,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-17,49,53,0,0.0
7107,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-18,49,66,0,0.0
7108,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-19,49,63,0,0.0
7109,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-20,47,70,0,0.0
7110,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-21,48,78,0,0.0
7111,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-22,45,40,5,0.111111111111111
7112,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-23,45,65,0,0.0
7113,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-24,42,73,0,0.0
7114,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-25,43,41,2,0.0465116279069767
7115,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-26,44,35,9,0.204545454545454
7116,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-27,42,24,18,0.428571428571428
7117,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-28,38,17,21,0.552631578947368
7118,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-29,36,6,30,0.833333333333333
7119,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-06-30,38,69,0,0.0
7120,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-01,37,90,0,0.0
7121,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-02,36,65,0,0.0
7122,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-03,40,49,0,0.0
7123,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-04,41,38,3,0.073170731707317
7124,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-05,35,29,6,0.171428571428571
7125,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-06,37,70,0,0.0
7126,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-07,37,34,3,0.081081081081081
7127,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-08,38,91,0,0.0
7128,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-09,42,19,23,0.547619047619047
7129,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-10,41,72,0,0.0
7130,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-11,43,33,10,0.232558139534883
7131,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-12,44,71,0,0.0
7132,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-13,43,25,18,0.41860465116279
7133,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-14,42,80,0,0.0
7134,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-15,44,46,0,0.0
7135,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-16,43,94,0,0.0
7136,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-17,43,59,0,0.0
7137,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-18,41,47,0,0.0
7138,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-19,43,49,0,0.0
7139,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-20,42,90,0,0.0
7140,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-21,41,92,0,0.0
7141,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-22,38,23,15,0.394736842105263
7142,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-23,40,34,6,0.15
7143,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-24,38,5,33,0.868421052631579
7144,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-25,37,88,0,0.0
7145,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-26,34,35,0,0.0
7146,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-27,34,16,18,0.529411764705882
7147,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-28,35,25,10,0.285714285714285
7148,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-29,33,10,23,0.696969696969697
7149,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-30,32,36,0,0.0
7150,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-07-31,32,99,0,0.0
7151,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-01,30,87,0,0.0
7152,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-02,32,74,0,0.0
7153,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-03,33,93,0,0.0
7154,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-04,33,83,0,0.0
7155,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-05,32,43,0,0.0
7156,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-06,34,11,23,0.676470588235294
7157,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-07,34,43,0,0.0
7158,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-08,34,70,0,0.0
7159,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-09,36,69,0,0.0
7160,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-10,38,53,0,0.0
7161,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-11,37,20,17,0.459459459459459
7162,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-12,36,85,0,0.0
7163,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-13,36,82,0,0.0
7164,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-14,37,32,5,0.135135135135135
7165,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-15,41,20,21,0.512195121951219
7166,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-16,40,31,9,0.225
7167,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-17,39,46,0,0.0
7168,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-18,38,83,0,0.0
7169,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-19,35,83,0,0.0
7170,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-20,37,84,0,0.0
7171,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-21,36,18,18,0.5
7172,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-22,33,21,12,0.363636363636363
7173,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-23,31,93,0,0.0
7174,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-24,30,27,3,0.1
7175,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-25,31,22,9,0.290322580645161
7176,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-26,29,45,0,0.0
7177,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-27,29,21,8,0.275862068965517
7178,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-28,28,14,14,0.5
7179,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-29,26,72,0,0.0
7180,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-30,30,69,0,0.0
7181,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-08-31,26,9,17,0.653846153846153
7182,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-01,26,93,0,0.0
7183,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-02,28,13,15,0.535714285714285
7184,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-03,28,43,0,0.0
7185,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-04,27,81,0,0.0
7186,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-05,30,83,0,0.0
7187,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-06,31,40,0,0.0
7188,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-07,34,98,0,0.0
7189,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-08,32,47,0,0.0
7190,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-09,32,25,7,0.21875
7191,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-10,32,58,0,0.0
7192,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-11,32,71,0,0.0
7193,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-12,34,54,0,0.0
7194,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-13,33,48,0,0.0
7195,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-14,36,88,0,0.0
7196,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-15,34,16,18,0.529411764705882
7197,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-16,36,59,0,0.0
7198,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-17,35,88,0,0.0
7199,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-18,34,47,0,0.0
7200,4,Sal,Tenis,4321098765,Esporte e lazer,4321098765,2022-09-19,32,62,0,0.0
